#step	#e_xz	#s_xz	#dW	#W	#We	#Wp	#dWp	#dWe	#Delta_Ep	#Delta_Ek	#Delta_U	#Delta_T	#Delta_Q	#Delta_Etot	#Delta_Ttally	#dQ	#dU	#Beta_0_diff	#Beta_0_int	#Beta_1_diff	#Beta_1_int
462000	0.230999	0.877048	438524.0000000004	1.8974769211089987e8	1.490676647045624e7	1.7484092564044374e8	501447.4652842283	-62923.46528422646	2.110311088315941e7	87783.3231412621	2.1173337541672416e7	0.07200000000000273	172388.62368000654	2.1173337541672416e7	0.07200000000000273	55068.588120058805	-35113.329256504774	0.1098192571156882	0.000985974096445358	1.054359537099039	0.9651444167021358
463000	0.231499	0.875576	437788.0000000004	1.9018548011089987e8	1.4844270301999297e7	1.7534120980890068e8	500284.16845694184	-62496.168456943706	2.1032884224646397e7	-14045.331702601936	2.0997770895389892e7	-0.011000000000024102	-26337.150840057704	2.0997770895389892e7	-0.011000000000024102	-198725.77452006424	-175566.64628252387	-0.3972257909599793	-0.00015020513927536947	0.8287867134419301	0.9647553604143265
464000	0.231999	0.873744	436872.00000000035	1.9062235211089987e8	1.477072484763397e7	1.7585162726326603e8	510417.45436534286	-73545.45436532609	2.0857317578363873e7	28090.66340520387	2.0892430907620378e7	0.02400000000000091	57462.87456000218	2.0892430907620378e7	0.02400000000000091	83800.02540005988	-105339.98776951432	0.16417938823086978	0.0003267690805839117	1.2264706228512097	0.9655150010278399
465000	0.232499	0.873067	436533.5000000004	1.9105888561089987e8	1.4739687455354445e7	1.7631919815554553e8	467570.89227950573	-31037.39227952622	2.0716864261337854e7	66715.32558735918	2.075197759059436e7	0.05499999999994998	131685.75419988023	2.075197759059436e7	0.05499999999994998	74222.87963987805	-140453.3170260191	0.15874144619658853	0.0007468599878937147	1.3927507195563296	0.9666479632248992
466000	0.232999	0.872352	436176.0000000004	1.9149506161089987e8	1.4717051857797425e7	1.7677800975310257e8	458811.59755703807	-22635.597557019442	2.0892430907620378e7	-35113.32925650484	2.0857317578363873e7	-0.02800000000002001	-67040.0203200479	2.0857317578363873e7	-0.02800000000002001	-198725.77451992815	105339.98776951432	-0.43313154152609046	-0.00037923280397646463	0.2879400573438047	0.9648864372352877
467000	0.233499	0.873766	436883.0000000004	1.9193194461089987e8	1.4749817256564448e7	1.7718212735433555e8	404117.6012329757	32765.398767022416	2.082220424910737e7	21067.9975539029	2.082220424910737e7	0.018999999999948614	45491.442359876964	2.082220424910737e7	0.018999999999948614	112531.46267992487	-35113.329256504774	0.2784621663015612	0.00025674961148254783	1.4464299257271023	0.9659847432685452
468000	0.233999	0.873909	436954.5000000004	1.9236889911089987e8	1.4745253238509271e7	1.7762364587239072e8	441518.5180551708	-4564.018055176362	2.075197759059436e7	21067.9975539029	2.075197759059436e7	0.018999999999948614	45491.442359876964	2.075197759059436e7	0.018999999999948614	0.0	-70226.65851300955	0.0	0.00025611140980947526	1.148720014614717	0.9664389677373929
469000	0.234499	0.874176	437088.00000000035	1.9280598711089987e8	1.4756861061748011e7	1.78049126049152e8	425480.17676126957	11607.823238739744	2.068175093208135e7	21067.9975539029	2.068175093208135e7	0.01799999999997226	43097.15591993358	2.068175093208135e7	0.01799999999997226	-2394.286439943382	-70226.65851300955	-0.005627257321759504	0.00024205204976988342	1.18670715970013	0.9669653379102254
470000	0.234999	0.874432	437216.00000000035	1.9324320311089987e8	1.476594705685388e7	1.7847725605404612e8	428130.0048941374	9085.995105868205	2.075197759059436e7	3511.332925650484	2.0716864261337854e7	0.003999999999962256	9577.14575990963	2.0716864261337854e7	0.003999999999962256	-33520.01016002395	35113.329256504774	-0.07829399896489936	5.3660314886337665e-5	0.8609129385234641	0.9667109401495677
471000	0.235499	0.875287	437643.5000000004	1.9368084661089987e8	1.4792274923218103e7	1.7888857168768188e8	411315.63363575935	26327.866364223883	2.075197759059436e7	-10533.99877695145	2.075197759059436e7	-0.006000000000028649	-14365.718640068593	2.075197759059436e7	-0.006000000000028649	-23942.86439997822	35113.329256504774	-0.058210440941276816	-8.030540187413104e-5	0.9204301402235499	0.9666045274460219
472000	0.23599900000000001	0.876463	438231.50000000035	1.9411907811089987e8	1.4837047272558006e7	1.7928203083834198e8	393459.1506600976	44772.3493399024	2.0857317578363873e7	108851.32069516499	2.0962657566133387e7	0.08999999999997499	215485.7795999401	2.0962657566133387e7	0.08999999999997499	229851.49824000872	210679.97553902864	0.5841813511120328	0.001201937408854114	1.1625171810939083	0.9670344847928202
473000	0.23649900000000001	0.875959	437979.5000000004	1.9455705761089987e8	1.4816310782183055e7	1.7974074682871693e8	458715.99037495255	-20736.490374950692	2.075197759059436e7	-14045.331702601936	2.075197759059436e7	-0.010000000000047748	-23942.864400114322	2.075197759059436e7	-0.010000000000047748	-239428.64400005442	-210679.97553902864	-0.5219539955525563	-0.000133207771874513	0.8921224464062665	0.9668433019336978
474000	0.23699900000000002	0.875337	437668.5000000004	1.9499472611089987e8	1.4787920507036561e7	1.8020680560386345e8	466058.7751465142	-28390.27514649369	2.075197759059436e7	56181.32681040774	2.0787090919850864e7	0.04599999999999227	110137.17623998149	2.0787090919850864e7	0.04599999999999227	134080.0406400958	35113.329256504774	0.28768912375471367	0.0006111710147178829	1.1514324801950362	0.9673206945939667
475000	0.23749900000000002	0.874989	437494.5000000004	1.9543222061089987e8	1.4779951446464075e7	1.8065226916443592e8	445463.5605724752	-7969.060572486371	2.075197759059436e7	38624.66218215532	2.075197759059436e7	0.03299999999995862	79011.45251990092	2.075197759059436e7	0.03299999999995862	-31125.72372008057	-35113.329256504774	-0.06987265957305286	0.00043736761727571755	0.9910622205979194	0.967379237920082
476000	0.23799900000000002	0.874186	437093.00000000035	1.9586931361089987e8	1.474924005571507e7	1.8112007355518493e8	467804.39074900746	-30711.3907490056	2.0716864261337854e7	98317.32191821355	2.0787090919850864e7	0.08299999999996999	198725.77451992815	2.0787090919850864e7	0.08299999999996999	119714.32200002723	35113.329256504774	0.2559067943085167	0.00109720458157488	1.1151968708721043	0.9677610273946982
477000	0.23849900000000002	0.873942	436971.0000000004	1.9630628461089987e8	1.4751724331945734e7	1.8155456027895427e8	434486.72376933694	2484.276230664924	2.0857317578363873e7	87783.3231412621	2.0927544236876883e7	0.07200000000000273	172388.62368000654	2.0927544236876883e7	0.07200000000000273	-26337.15083992161	140453.3170260191	-0.06061669873692998	0.0009495141483372024	0.6218384069141232	0.966933183765657
478000	0.23899900000000002	0.87334	436670.0000000004	1.9674295461089987e8	1.4726386928728372e7	1.8201656768217164e8	462007.4032173753	-25337.40321736224	2.0716864261337854e7	45647.32803345629	2.075197759059436e7	0.03899999999998727	93377.17115996951	2.075197759059436e7	0.03899999999998727	-79011.45252003703	-175566.64628252387	-0.17101771956425124	0.0005130146796472953	1.1541485916657845	0.9674083872350315
479000	0.23949900000000002	0.872886	436443.0000000004	1.9717939761089987e8	1.471557895512535e7	1.8246381865577465e8	447250.9736030102	-10807.973603021353	2.082220424910737e7	-119385.31947211645	2.068175093208135e7	-0.09700000000003683	-232245.7846800882	2.068175093208135e7	-0.09700000000003683	-325622.9558400577	-70226.65851300955	-0.7280542135366882	-0.0012728319860400884	0.40479890119510775	0.9660293322407679
480000	0.23999900000000002	0.873044	436522.0000000004	1.9761591961089987e8	1.4715057910024706e7	1.8290086170087528e8	437043.04510062933	-521.0451006442308	2.061152427356834e7	45647.32803345629	2.0646637602824844e7	0.03799999999995407	90982.88471989003	2.0646637602824844e7	0.03799999999995407	323228.66939997824	-35113.329256504774	0.739580855989951	0.0004974437182733876	1.8187316045115198	0.9680668710154453
481000	0.24049900000000002	0.873208	436604.00000000035	1.9805252361089987e8	1.4727545813812317e7	1.8332497779708767e8	424116.0962123871	12487.903787611052	2.082220424910737e7	-122896.65239776694	2.068175093208135e7	-0.10000000000002274	-239428.64400005442	2.068175093208135e7	-0.10000000000002274	-330411.5287199445	35113.329256504774	-0.7790591577889144	-0.001306033945167389	0.16759359679655772	0.966215003341637
482000	0.24099900000000002	0.871709	435854.5000000004	1.9848837811089987e8	1.4672432255850838e7	1.8381594585504916e8	490968.05796149373	-55113.55796147883	2.068175093208135e7	73737.99143866016	2.0716864261337854e7	0.060000000000002274	143657.18640000545	2.0716864261337854e7	0.060000000000002274	383085.8304000599	35113.329256504774	0.7802663008070986	0.0007815273355734246	1.5964928643179572	0.9678984606496536
483000	0.24149900000000002	0.870639	435319.5000000004	1.9892369761089987e8	1.4644580305011127e7	1.842791173058889e8	463171.4508397281	-27851.950839711353	2.0716864261337854e7	-21067.9975539029	2.068175093208135e7	-0.015000000000043201	-35914.29660010344	2.068175093208135e7	-0.015000000000043201	-179571.48300010888	-35113.329256504774	-0.3876998089466578	-0.0001948907566150782	0.6279777083174753	0.967044095866872
484000	0.24199900000000002	0.868964	434482.00000000035	1.9935817961089987e8	1.4603176975188091e7	1.847550026357119e8	475885.3298230171	-41403.32982303575	2.0716864261337854e7	105339.98776951451	2.082220424910737e7	0.08699999999998909	208302.92027997386	2.082220424910737e7	0.08699999999998909	244217.2168800773	140453.3170260191	0.5131850081844344	0.0011274548310374697	1.1310411692123699	0.9674665136646348
485000	0.24249900000000002	0.868366	434183.00000000035	1.9979236261089987e8	1.4595873561019855e7	1.8519648904988015e8	441486.41416823864	-7303.414168236777	2.075197759059436e7	28090.66340520387	2.075197759059436e7	0.022999999999967713	55068.58811992269	2.075197759059436e7	0.022999999999967713	-153234.33216005116	-70226.65851300955	-0.3470873105999082	0.00029735222520925177	0.795438579949454	0.9670564195209373
486000	0.24299900000000002	0.86822	434110.00000000035	2.0022647261089987e8	1.4589763627416756e7	1.8563670898348325e8	440219.93360310793	-6109.933603098616	2.0646637602824844e7	10533.99877695145	2.0646637602824844e7	0.008999999999957708	21548.577959898743	2.0646637602824844e7	0.008999999999957708	-33520.01016002395	-105339.98776951432	-0.07614378087259632	0.00011607929314140122	1.1492663984308225	0.9674885132876108
487000	0.24349899999999997	0.86897	434484.99999995215	2.0066095761089984e8	1.4619410536248488e7	1.8604154707465148e8	404838.0911682248	29646.908831732348	2.0716864261337854e7	52669.993884757256	2.075197759059436e7	0.04399999999998272	105348.60335995862	2.075197759059436e7	0.04399999999998272	83800.02540005988	105339.98776951432	0.20699639492479957	0.0005662638535127113	1.0200251573138388	0.9676028363246871
488000	0.24399899999999997	0.868688	434344.0000000004	2.0109530161089984e8	1.4604009689089825e7	1.8649129192181015e8	449744.8471586704	-15400.847158662975	2.0576410944311835e7	84271.9902156116	2.0646637602824844e7	0.06899999999995998	165205.7643599042	2.0646637602824844e7	0.06899999999995998	59857.16099994557	-105339.98776951432	0.13309137698431017	0.000885863155632863	1.333069522768648	0.9684842005821949
489000	0.24449899999999997	0.869467	434733.50000000035	2.0153003511089984e8	1.462597138094588e7	1.8690406372995406e8	412771.80814391375	21961.69185605459	2.0787090919850864e7	-3511.332925650484	2.0787090919850864e7	-0.0010000000000331966	-2394.286440079482	2.0787090919850864e7	-0.0010000000000331966	-167600.05079998367	140453.3170260191	-0.40603560488692475	-1.2810242818148866e-5	0.30690112472457975	0.9670231149481568
490000	0.24499899999999997	0.871205	435602.5000000004	2.0196563761089984e8	1.4678485297737421e7	1.8728715231316254e8	383088.58320847154	52513.9167915415	2.0576410944311835e7	-10533.99877695145	2.054129761505533e7	-0.007000000000005002	-16760.005080011975	2.054129761505533e7	-0.007000000000005002	-14365.718639932493	-245793.30479553342	-0.037499730531292984	-8.948827975123247e-5	1.7411901982801334	0.9686066435963173
491000	0.24549899999999997	0.872573	436286.5000000004	2.0240192411089984e8	1.4715063466468718e7	1.8768686064443123e8	399708.331268698	36578.168731296435	2.061152427356834e7	10533.99877695145	2.0576410944311835e7	0.008999999999957708	21548.577959898743	2.0576410944311835e7	0.008999999999957708	38308.58303991072	35113.329256504774	0.09584134240664187	0.00011481132928490964	1.0995061133413435	0.9688854143554215
492000	0.24599899999999997	0.873047	436523.5000000004	2.0283844761089984e8	1.474589138612436e7	1.880925562247756e8	405695.58034437895	30827.91965564154	2.061152427356834e7	-52669.993884757256	2.054129761505533e7	-0.04099999999999682	-98165.74403999238	2.054129761505533e7	-0.04099999999999682	-119714.32199989112	-35113.329256504774	-0.29508411676131735	-0.0005219012703654349	0.8674546243710642	0.9686666389608317
493000	0.24649899999999997	0.874465	437232.5000000004	2.0327568011089984e8	1.4809316635593673e7	1.8846636347530627e8	373807.25053066015	63425.24946931377	2.068175093208135e7	-80760.65728996113	2.0576410944311835e7	-0.06400000000002137	-153234.33216005116	2.0576410944311835e7	-0.06400000000002137	-55068.588120058776	35113.329256504774	-0.1473181380026281	-0.0008130593137917081	0.9284212174342104	0.9685868155372249
494000	0.24699899999999997	0.875087	437543.50000000035	2.0371322361089984e8	1.4840398703789506e7	1.8887282490711045e8	406461.43180418015	31082.068195832893	2.068175093208135e7	-21067.9975539029	2.0646637602824844e7	-0.016999999999995907	-40702.8694799902	2.0646637602824844e7	-0.016999999999995907	112531.46268006095	70226.65851300955	0.27685643427609374	-0.00021550410706256063	1.1805506417598797	0.9690429696734248
495000	0.24749899999999997	0.876156	438078.0000000004	2.0415130161089984e8	1.4879265866752937e7	1.89272035744147e8	399210.83703655005	38867.16296343133	2.075197759059436e7	-42135.9951078058	2.068175093208135e7	-0.03400000000004866	-81405.7389601165	2.068175093208135e7	-0.03400000000004866	-40702.869480126305	35113.329256504774	-0.10195832804107902	-0.00043009913556463594	0.907444807742489	0.968913047396805
496000	0.24799899999999997	0.877992	438996.00000000035	2.0459029761089984e8	1.4941059651110549e7	1.896492379597894e8	377202.21564239264	61793.78435761109	2.075197759059436e7	-129919.31824906789	2.061152427356834e7	-0.10600000000005139	-253794.36264012303	2.061152427356834e7	-0.10600000000005139	-172388.62368000654	-70226.65851300955	-0.45701911741536516	-0.001338230331797769	0.8929800008182958	0.9687620206185378
497000	0.24849899999999997	0.879718	439859.0000000004	2.0503015661089984e8	1.5000856133858519e7	1.9002930047704142e8	380062.517252028	59796.48274797015	2.075197759059436e7	-63203.992661708704	2.068175093208135e7	-0.05000000000001137	-119714.32200002721	2.068175093208135e7	-0.05000000000001137	134080.04064009583	70226.65851300955	0.35278417248177185	-0.0006299782280916759	1.3253408564703617	0.9694751856389449
498000	0.24899899999999997	0.88297	441485.0000000004	2.0547164161089984e8	1.5115191946068255e7	1.903564496648317e8	327149.1877902746	114335.81220973656	2.0787090919850864e7	-56181.32681040774	2.0716864261337854e7	-0.043000000000006366	-102954.31692001525	2.0716864261337854e7	-0.043000000000006366	16760.005080011964	35113.329256504774	0.05123046519912589	-0.0005408501634764206	1.2933905741339489	0.9700318710386017
499000	0.24949899999999997	0.885405	442702.5000000004	2.0591434411089984e8	1.5201521962657146e7	1.907128221482428e8	356372.4834111035	86330.01658889093	2.075197759059436e7	45647.32803345629	2.0787090919850864e7	0.03999999999996362	95771.4575999129	2.0787090919850864e7	0.03999999999996362	198725.77451992815	70226.65851300955	0.5576350132809845	0.0005021762906191429	1.6028218860769543	0.9712143240409575
500000	0.24999899999999997	0.887598	443799.0000000004	2.0635814311089984e8	1.5283835757849839e7	1.910743073530501e8	361485.2048073113	82313.79519269243	2.0927544236876883e7	-66715.32558735918	2.082220424910737e7	-0.05200000000002092	-124502.89488005008	2.082220424910737e7	-0.05200000000002092	-220274.35247996298	35113.329256504774	-0.6093592477661143	-0.0006515941185645892	0.5212144667551971	0.9703629888047992
